(4178, 742)
(463, 954)
(851, 652)
(1030, 1114)
(977, 974)
(2214, 1861)
(3835, 530)
(2494, 1956)
(2359, 2261)
(3756, 770)
(3885, 786)
(513, 758)
(499, 804)
(819, 600)
(2443, 2130)
(2033, 2327)
(3652, 981)
(2827, 2117)
(2763, 2766)
(3975, 828)
(745, 406)
(2398, 2839)
(4101, 686)
(2670, 2731)
(2347, 1870)
(4152, 569)
(1145, 919)
(822, 1130)
(2229, 1907)
(4379, 499)
(1909, 2502)
(646, 651)
(3589, 1029)
(3616, 949)
(2743, 2219)
(753, 1035)
(3843, 977)
(888, 954)
(4440, 1005)
(1979, 2484)
(2758, 2240)
(2979, 2329)
(3761, 1064)
(2264, 2849)
(4096, 977)
(776, 735)
(720, 995)
(1009, 501)
(2850, 2682)
(3843, 626)
(843, 610)
(914, 641)
(761, 761)
(2128, 2336)
(803, 1198)
(2468, 2372)
(2562, 2967)
(2663, 2890)
(1070, 922)
(4221, 803)
(2565, 2897)
(4259, 790)
(2796, 2511)
(4056, 475)
(4127, 937)
(3604, 1103)
(2442, 2357)
(4418, 922)
(3604, 863)
(2782, 2223)
(4140, 973)
(2823, 2533)
(2579, 2299)
(2378, 2162)
(2529, 2491)
(779, 1027)
(4450, 795)
(2965, 2271)
(3522, 770)
(2175, 2223)
(1859, 2156)
(3674, 648)
(2609, 2636)
(2795, 2379)
(573, 674)
(1009, 1112)
(4356, 672)
(1047, 767)
(865, 835)
(3849, 675)
(2452, 1959)
(2754, 2485)
(2877, 2233)
(2814, 1998)
(3758, 438)
(3807, 717)
(3775, 791)
(1178, 835)
(2508, 2422)
(3781, 958)
(2037, 2402)
(4219, 879)
(1066, 1078)
(843, 1185)
(4305, 711)
(2430, 2681)
(1085, 765)
(1940, 2704)
(3982, 367)
(4479, 910)
(646, 1135)
(3852, 622)
(2898, 2548)
(3607, 678)
(2094, 2585)
(2206, 2456)
(3653, 698)
(586, 990)
(4327, 444)
(909, 1068)
(871, 506)
(2192, 1947)
(2236, 2245)
(4276, 1207)
(1043, 843)
(1106, 1044)
(3704, 852)
(2499, 2652)
(3635, 830)
(947, 1049)
(2824, 2006)
(1860, 2396)
(3603, 786)
(1914, 2744)
(4143, 1230)
(830, 478)
(2536, 2055)
(1985, 1976)
(4352, 1058)
(4123, 1053)
(2388, 2660)
(797, 548)
(4140, 791)
(1865, 2336)
(893, 803)
(3780, 653)
(3856, 1196)
(810, 674)
(3768, 797)
(2117, 2629)
(525, 541)
(3614, 972)
(4228, 493)
(583, 507)
(4254, 702)
(2593, 2158)
(2861, 2276)
(3771, 387)
(2284, 2187)
(3999, 479)
(618, 1087)
(4138, 1196)
(2755, 2204)
(4225, 757)
(4031, 335)
(3994, 596)
(2010, 2153)
(3864, 938)
(4475, 862)
(4274, 957)
(2210, 2521)
(2832, 2532)
(2298, 2449)
(737, 1065)
(4035, 503)
(1920, 2434)
(3649, 694)
(3852, 1224)
(4090, 347)
(842, 435)
(528, 802)
(521, 555)
(2023, 2605)
(3718, 1117)
(3712, 944)
(1156, 912)
(663, 1089)
(3957, 1114)
(2219, 2128)
(2679, 2033)
(2771, 2324)
(2889, 2434)
(2730, 2777)
(635, 727)
(965, 545)
(4255, 925)
(3696, 1113)
(4199, 411)
(2518, 2533)
(1094, 771)
(4139, 1259)
(1032, 676)
(2879, 2493)
(3988, 902)
(4387, 781)
(2389, 2685)
(517, 1026)
(4295, 520)
(3830, 815)
(3642, 887)
(4094, 477)
(4491, 797)
(2551, 2935)
(2009, 2831)
(2301, 2899)
(3799, 801)
(644, 690)
(3647, 731)
(3888, 427)
(820, 836)
(4405, 687)
(512, 822)
(4224, 619)
(917, 625)
(2816, 2730)
(2402, 2167)
(2018, 2358)
(4047, 881)
(949, 1108)
(633, 806)
(4286, 771)
(3777, 738)
(3657, 1060)
(1017, 935)
(1018, 685)
(3654, 1044)
(1083, 997)
(2537, 2577)
(538, 1053)
(2123, 2468)
(4124, 920)
(2762, 2117)
(2016, 2449)
(869, 1124)
(2723, 1966)
(2467, 2545)
(2240, 2419)
(877, 1010)
(4425, 802)
(4179, 364)
(2810, 2437)
(1077, 640)
(3773, 578)
(2194, 2021)
(2093, 2693)
(2479, 2155)
(2791, 2796)
(785, 1118)
(679, 1033)
(1046, 1054)
(3872, 402)
(3830, 392)
(4353, 729)
(1965, 2570)
(2600, 1892)
(2908, 2408)
(3914, 964)
(703, 526)
(2034, 2271)
(4307, 784)
(4242, 890)
(2383, 1934)
(2376, 2955)
(1932, 2464)
(1895, 2148)
(1170, 797)
(1103, 675)
(2374, 1947)
(2732, 2851)
(1832, 2315)
(2766, 2659)
(3978, 480)
(2177, 2442)
(612, 861)
(4310, 427)
(2002, 2266)
(2718, 1962)
(2588, 2539)
(4293, 816)
(3694, 1058)
(2568, 2569)
(978, 845)
(2379, 2124)
(2714, 2071)
(2757, 1974)
(3697, 1039)
(1094, 724)
(2387, 2672)
(3977, 1290)
(2685, 2005)
(4119, 636)
(2421, 2262)
(3793, 753)
(2539, 2120)
(1063, 847)
(976, 486)
(4449, 883)
(2688, 2831)
(2012, 2016)
(4259, 1088)
(923, 714)
(4149, 1044)
(887, 618)
(748, 854)
(2567, 2958)
(2091, 2233)
(4345, 834)
(2155, 2226)
(942, 853)
(3828, 638)
(2925, 2200)
(2284, 2420)
(2742, 2265)
(2825, 2171)
(572, 879)
(2625, 2339)
(547, 1091)
(2260, 2212)
(545, 589)
(2718, 2618)
(2525, 2802)
(4036, 1197)
(2686, 2519)
(2338, 2443)
(2240, 2847)
(3852, 445)
(2032, 2836)
(4185, 1169)
(928, 595)
(981, 602)
(4094, 1014)
(4038, 859)
(731, 974)
(4298, 1118)
(3625, 1114)
(2618, 2513)
(681, 1145)
(3935, 1193)
(4199, 1048)
(3685, 715)
(2190, 2130)
(3534, 919)
(3744, 973)
(2879, 2305)
(2419, 2771)
(4250, 988)
(4010, 936)
(3948, 1095)
(3831, 671)
(3835, 1120)
(3559, 852)
(1006, 473)
(4285, 394)
(2676, 1981)
(3976, 1102)
(797, 1191)
(1160, 782)
(3771, 442)
(4194, 681)
(3974, 334)
(1152, 700)
(2452, 2334)
(2015, 2837)
(3858, 785)
(4282, 1070)
(3895, 1214)
(835, 1049)
(726, 1123)
(1119, 829)
(757, 805)
(1924, 2757)
(4054, 310)
(1847, 2334)
(2282, 2557)
(615, 1107)
(4002, 564)
(863, 594)
(739, 626)
(1942, 2298)
(4050, 484)
(2288, 2523)
(2338, 2628)
(679, 495)
(2210, 1864)
(2443, 2798)
(2275, 2448)
(4120, 967)
(2015, 2389)
(4438, 890)
(2282, 2126)
(2860, 2145)
(2357, 2186)
(808, 645)
(564, 712)
(3818, 1032)
(2789, 2666)
(2604, 2017)
(2480, 2321)
(2260, 2407)
(4302, 1094)
(2461, 2917)
(2962, 2580)
(2032, 2590)
(3632, 1083)
(904, 582)
(4147, 649)
(4081, 615)
(2763, 2747)
(3740, 1173)
(4332, 464)
(2090, 2114)
(4202, 468)
(4004, 749)
(3916, 860)
(494, 717)
(1945, 2274)
(3933, 687)
(4028, 1205)
(4430, 689)
(2009, 2147)
(2926, 2326)
(1904, 2207)
(4355, 973)
(2026, 2578)
(2576, 2952)
(815, 621)
(2562, 2879)
(743, 1087)
(2805, 2248)
(2625, 2847)
(2012, 2296)
(2904, 2143)
(495, 653)
(2464, 2385)
(2102, 2045)
(507, 961)
(857, 822)
(4114, 620)
(2103, 2757)
(4477, 740)
(2576, 2020)
(2828, 1991)
(2014, 2452)
(4398, 701)
(2123, 2652)
(1854, 2630)
(3930, 960)
(4105, 429)
(1963, 2261)
(3674, 776)
(757, 834)
(2258, 1945)
(602, 616)
(725, 937)
(3887, 1053)
(845, 1026)
(1977, 2456)
(4113, 1266)
(2645, 2016)
(2200, 2953)
(4154, 670)
(4057, 740)
(2942, 2469)
(4109, 636)
(2237, 1999)
(2392, 2316)
(3855, 434)
(2120, 2286)
(845, 438)
(2340, 2906)
(725, 679)
(2649, 2693)
(852, 956)
(2438, 2803)
(4266, 973)
(4232, 723)
(3912, 1223)
(2183, 2692)
(2129, 2229)
(3885, 335)
(2646, 2548)
(2030, 2242)
(2462, 2312)
(851, 770)
(447, 872)
(837, 803)
(1084, 551)
(702, 915)
(1165, 919)
(664, 939)
(666, 861)
(1925, 2384)
(2138, 2714)
(2548, 2359)
(3727, 919)
(2371, 2389)
(3751, 405)
(777, 954)
(2317, 2725)
(4050, 1102)
(759, 1139)
(2955, 2474)
(588, 601)
(2101, 2802)
(3855, 978)
(1983, 2620)
(4425, 585)
(3797, 948)
(2075, 2305)
(954, 506)
(742, 814)
(2353, 2949)
(2631, 2932)
(720, 867)
(2295, 2213)
(2576, 2774)
(2365, 2647)
(2763, 2600)
(3836, 1136)
(4299, 1006)
(4166, 797)
(4196, 898)
(4332, 620)
(3680, 555)
(2369, 2743)
(2880, 2416)
(929, 1038)
(2221, 2027)
(2415, 2045)
(3674, 1000)
(1071, 609)
(2608, 1879)
(2257, 2771)
(4135, 352)
(2748, 2429)
(3945, 995)
(774, 937)
(1046, 976)
(453, 927)
(1112, 875)
(2691, 2887)
(834, 1166)
(1040, 1071)
(4197, 994)
(817, 866)
(4066, 1179)
(2332, 2831)
(4109, 379)
(3922, 516)
(2902, 2401)
(610, 762)
(2125, 2113)
(4063, 454)
(530, 508)
(1944, 2659)
(955, 680)
(2556, 1902)
(2654, 2587)
(437, 907)
(2893, 2578)
(2261, 2659)
(2390, 1810)
(1855, 2456)
(591, 959)
(3967, 571)
(1873, 2667)
(3939, 421)
(2765, 2351)
(3923, 695)
(805, 987)
(3778, 1030)
(4219, 1203)
(3648, 1042)
(2311, 2658)
(1044, 883)
(642, 954)
(3819, 735)
(789, 601)
(2224, 2242)
(613, 708)
(2033, 2003)
(648, 808)
(1984, 2083)
(2441, 2573)
(1993, 2595)
(2713, 1892)
(2612, 2570)
(822, 1040)
(2180, 2251)
(2919, 2270)
(3875, 893)
(3858, 827)
(3663, 520)
(1088, 645)
(2689, 2766)
(861, 959)
(2433, 2306)
(2158, 2322)
(2658, 2387)
(4059, 613)
(2221, 1910)
(1059, 924)
(2551, 1927)
(3921, 823)
(2134, 2905)
(757, 662)
(4219, 798)
(2884, 2335)
(3835, 1133)
(932, 600)
(2361, 2084)
(1945, 2636)
(4392, 795)
(2392, 2951)
(3658, 848)
(607, 964)
(2515, 2169)
(2517, 2530)
(2288, 2669)
(4069, 952)
(4122, 407)
(3969, 1024)
(2525, 2409)
(2917, 2577)
(2023, 2353)
(4064, 656)
(4432, 773)
(2194, 2783)
(3664, 968)
(695, 898)
(2569, 2395)
(2450, 1964)
(1152, 725)
(683, 695)
(4325, 635)
(2216, 2901)
(4443, 687)
(4388, 612)
(2042, 2713)
(893, 1021)
(696, 712)
(2691, 1926)
(2324, 1860)
(2674, 2473)
(919, 781)
(2476, 2172)
(600, 1054)
(4275, 1116)
(587, 781)
(1176, 726)
(3805, 1150)
(3889, 430)
(3774, 560)
(4274, 1122)
(4056, 1178)
(4366, 1009)
(2602, 2303)
(2146, 2589)
(2089, 2665)
(4036, 1184)
(2125, 2516)
(2480, 2950)
(564, 961)
(999, 880)
(2411, 2211)
(1933, 2031)
(4259, 815)
(989, 948)
(2589, 2728)
(3974, 1293)
(2028, 2701)
(1143, 790)
(3708, 943)
(1146, 642)
(3796, 1243)
(2810, 2804)
(2316, 2190)
(4403, 907)
(4027, 1239)
(1152, 922)
(1003, 891)
(3912, 330)
(426, 685)
(707, 1071)
(2498, 2867)
(3928, 427)
(2261, 2243)
(958, 1164)
(3623, 1007)
(2118, 2665)
(2012, 1983)
(4166, 485)
(3940, 356)
(2101, 2080)
(735, 1048)
(600, 543)
(3678, 771)
(4154, 722)
(4091, 1016)
(2539, 2280)
(2391, 2705)
(2725, 2589)
(2734, 2259)
(1983, 2830)
(2458, 2939)
(3563, 680)
(2722, 2560)
(2551, 2068)
(579, 929)
(1899, 2547)
(4182, 551)
(3585, 717)
(1143, 721)
(2974, 2321)
(2355, 2187)
(3831, 878)
(778, 476)
(4143, 894)
(2738, 1959)
(3814, 380)
(681, 1111)
(2555, 1919)
(2336, 2548)
(2336, 2079)
(2172, 2014)
(3756, 382)
(2803, 2533)
(3595, 858)
(3577, 692)
(627, 1110)
(949, 797)
(2472, 2646)
(2395, 2438)
(683, 614)
(793, 899)
(977, 572)
(1011, 1051)
(3859, 620)
(4434, 773)
(488, 999)
(709, 541)
(4337, 602)
(2044, 2511)
(1068, 674)
(2143, 2348)
(2086, 2139)
(463, 796)
(3868, 1232)
(2255, 2004)
(3842, 638)
(3977, 728)
(4012, 1117)
(862, 913)
(3501, 812)
(730, 425)
(2374, 2878)
(2648, 2922)
(1996, 2454)
(668, 1134)
(4463, 616)
(3886, 970)
(2565, 2298)
(2892, 2741)
(2210, 2288)
(711, 1114)
(3946, 1045)
(2497, 2775)
(1909, 2229)
(558, 504)
(812, 1070)
(954, 549)
(1931, 2712)
(634, 596)
(3860, 1255)
(1039, 1017)
(2456, 2199)
(4169, 446)
(1848, 2304)
(2399, 2080)
(3806, 1009)
(2445, 2712)
(2220, 2309)
(4362, 492)
(1140, 769)
(3795, 1108)
(2919, 2634)
(938, 807)
(3879, 416)
(826, 706)
(3841, 813)
(4254, 465)
(4131, 415)
(3708, 1176)
(3968, 830)
(4113, 722)
(865, 906)
(603, 825)
(1962, 2106)
(2605, 2859)
(425, 837)
(4428, 825)
(4369, 524)
(899, 534)
(529, 962)
(2289, 2225)
(857, 1160)
(2753, 2192)
(2137, 2927)
(2547, 2438)
(3539, 753)
(516, 731)
(3848, 1180)
(1012, 737)
(1033, 694)
(4029, 508)
(1881, 2395)
(2453, 2713)
(2794, 2320)
(2311, 2437)
(4486, 712)
(2364, 2137)
(4138, 453)
(2095, 1981)
(2043, 2855)
(2231, 2171)
(1899, 2197)
(4400, 793)
(860, 981)
(2098, 2396)
(2390, 2884)
(1942, 2480)
(2273, 2084)
(2499, 2751)
(2820, 2512)
(2474, 2984)
(2480, 2266)
(462, 777)
(2307, 2513)
(2792, 2782)
(1003, 826)
(854, 658)
(2504, 2503)
(4085, 784)
(3535, 653)
(4064, 753)
(973, 1009)
(4019, 660)
(932, 506)
(2117, 2382)
(3859, 746)
(3991, 1115)
(426, 755)
(793, 691)
(2602, 2363)
(2378, 2986)
(588, 1062)
(4292, 777)
(2446, 2166)
(2403, 2293)
(2189, 2390)
(2224, 1843)
(1990, 2194)
(588, 815)
(2595, 2959)
(2438, 2613)
(406, 733)
(606, 978)
(4025, 724)
(986, 460)
(2538, 2215)
(4186, 881)
(2541, 2125)
(2537, 2161)
(3603, 524)
(537, 692)
(4472, 669)
(1979, 2237)
(640, 892)
(911, 1034)
(3591, 993)
(3732, 1179)
(4323, 807)
(4435, 1037)
(856, 1102)
(3777, 436)
(1868, 2664)
(4254, 403)
(551, 994)
(3853, 984)
(1150, 648)
(663, 449)
(861, 921)
(4217, 928)
(2703, 2885)
(4182, 342)
(2482, 1808)
(862, 482)
(2464, 1994)
(4309, 545)
(2392, 2186)
(1913, 2506)
(728, 889)
(2188, 2254)
(2061, 1978)
(2064, 2519)
(3537, 810)
(950, 1119)
(469, 907)
(4055, 466)
(4153, 673)
(3654, 803)
(4018, 519)
(2224, 2708)
(1108, 810)
(658, 430)
(757, 446)
(4094, 1286)
(604, 483)
(2820, 2644)
(914, 1013)
(2857, 2654)
(2339, 2973)
(2670, 2196)
(2053, 2031)
(4240, 1200)
(624, 1159)
(1863, 2591)
(609, 824)
(4281, 762)
(2120, 2722)
(681, 680)
(971, 739)
(567, 815)
(4054, 550)
(783, 1042)
(2612, 1870)
(3902, 614)
(2156, 2756)
(2378, 2995)
(544, 596)
(2045, 1917)
(4006, 378)
(1026, 495)
(1073, 919)
(800, 909)
(1906, 2272)
(640, 927)
(2223, 2157)
(2968, 2288)
(3544, 958)
(3787, 634)
(456, 781)
(1117, 907)
(1054, 842)
(2481, 2106)
(2501, 1990)
(3862, 1062)
(2460, 2555)
(1113, 924)
(2152, 2386)
(2330, 2439)
(2864, 2094)
(1916, 2508)
(722, 1071)
(586, 973)
(4202, 622)
(4173, 901)
(1002, 969)
(525, 1074)
(2674, 2658)
(2526, 2285)
(2286, 2452)
(2550, 2618)
(1930, 2680)
(3982, 568)
(3926, 825)
(2733, 2777)
(2171, 2048)
(2666, 2766)
(4021, 1064)
(2543, 2069)
(3975, 707)
(3543, 944)
(529, 1007)
(874, 524)
(2875, 2201)
(1985, 1988)
(3606, 590)
(3932, 522)
(2811, 2752)
(2727, 2577)
(1829, 2444)
(2328, 2388)
(3950, 999)
(1124, 574)
(604, 609)
(3556, 868)
(3783, 1247)
(4170, 1078)
(2804, 2434)
(2347, 2224)
(2144, 2798)
(537, 719)
(1983, 2678)
(3740, 745)
(795, 908)
(545, 588)
(784, 724)
(2020, 1961)
(3906, 982)
(3840, 675)
(1075, 1015)
(2123, 2707)
(2694, 1980)
(805, 865)
(4095, 1059)
(2132, 2369)
(3969, 501)
(4264, 980)
(2481, 1985)
(2806, 2822)
(2306, 2133)
(3786, 1120)
(2421, 2021)
(3809, 1011)
(2742, 2221)
(977, 1037)
(772, 538)
(935, 432)
(1941, 2432)
(2201, 2840)
(4172, 1186)
(3596, 654)
(4255, 379)
(4210, 597)
(4084, 780)
(2630, 2193)
(456, 726)
(2778, 2689)
(2203, 1853)
(2528, 2120)
(2161, 2624)
(2733, 2266)
(2637, 2374)
(4223, 676)
(3657, 521)
(884, 414)
(3584, 891)
(627, 902)
(2085, 2576)
(526, 977)
(4420, 1070)
(2370, 2480)
(1981, 2501)
(2413, 2918)
(2916, 2351)
(2041, 2774)
(4378, 1044)
(3769, 388)
(3642, 494)
(2457, 2640)
(2460, 2218)
(2010, 1984)
(843, 977)
(1124, 629)
(2181, 2661)
(3809, 695)
(3670, 1079)
(2278, 2261)
(2480, 2821)
(2200, 2931)
(2771, 2193)
(3633, 819)
(2442, 2052)
(2438, 2238)
(3911, 758)
(2547, 2319)
(3764, 1153)
(2166, 1903)
(3919, 435)
(3586, 955)
(576, 627)
(492, 669)
(2054, 2578)
(2498, 1987)
(1828, 2520)
(2631, 2827)
(2591, 2257)
(3934, 742)
(500, 682)
(826, 1154)
(2659, 2683)
(834, 750)
(2292, 2895)
(2744, 2338)
(2698, 2301)
(4041, 699)
(2807, 2455)
(4131, 398)
(2800, 2046)
(894, 1071)
(879, 676)
(4360, 612)
(2577, 2401)
(538, 1068)
(2177, 2011)
(4316, 508)
(4290, 1056)
(2220, 2059)
(1034, 1053)
(570, 1025)
(4389, 560)
(3729, 1047)
(2421, 2998)
(2779, 2759)
(812, 925)
(3766, 1023)
(2197, 2269)
(2662, 2129)
(4009, 607)
(3713, 822)
(2628, 2406)
(600, 613)
(3634, 923)
(2286, 2799)
(816, 566)
(4235, 1192)
(2183, 2575)
(3989, 929)
(765, 886)
(2788, 2686)
(3925, 1244)
(4110, 794)
(2103, 2911)
(2854, 2466)
(2986, 2410)
(3893, 641)
(2330, 2917)
(2207, 2834)
(3639, 911)
(1962, 2664)
(3546, 908)
(912, 1075)
(583, 1130)
(2300, 2731)
(4254, 789)
(4306, 520)
(2711, 2693)
(4302, 1047)
(767, 960)
(919, 560)
(2240, 1849)
(762, 553)
(1944, 2133)
(2581, 2327)
(888, 864)
(2847, 2577)
(2123, 2421)
(834, 986)
(3923, 563)
(669, 897)
(1093, 774)
(2435, 2848)
(420, 904)
(4080, 591)
(2197, 2327)
(545, 737)
(2113, 2314)
(2814, 2063)
(914, 731)
(4075, 544)
(2648, 2046)
(3888, 683)
(4326, 577)
(1088, 936)
(1815, 2390)
(4371, 467)
(4041, 456)
(2350, 2166)
(4239, 709)
(2782, 2045)
(872, 1102)
(4129, 845)
(580, 515)
(924, 646)
(1069, 695)
(3548, 659)
(2112, 2090)
(3878, 697)
(900, 563)
(2602, 2690)
(2026, 2436)
(897, 749)
(2857, 2153)
(722, 1186)
(4225, 926)
(4123, 1269)
(2029, 2422)
(1063, 912)
(2220, 2790)
(2537, 2207)
(707, 1173)
(4052, 994)
(772, 726)
(2603, 1851)
(735, 444)
(4462, 693)
(3889, 961)
(2809, 2694)
(1862, 2662)
(2778, 2085)
(2648, 2087)
(2848, 2670)
(531, 1085)
(3692, 802)
(3867, 603)
(2810, 2395)
(2283, 2727)
(3819, 801)
(2353, 2555)
(3871, 669)
(1073, 785)
(1962, 2299)
(3674, 711)
(949, 1016)
(1022, 613)
(1971, 2615)
(3709, 705)
(3903, 1233)
(1964, 2187)
(3868, 1086)
(2422, 2756)
(3844, 605)
(667, 635)
(2405, 2288)
(3804, 1015)
(2472, 2768)
(2477, 1955)
(4000, 953)
(3797, 584)
(2608, 2022)
(2274, 2455)
(2268, 2531)
(2731, 2534)
(648, 1040)
(2646, 2737)
(1945, 2227)
(4288, 848)
(3842, 366)
(2743, 2261)
(2721, 1974)
(2507, 2090)
(2459, 2806)
(3904, 765)
(627, 1128)
(1838, 2520)
(2597, 2421)
(506, 798)
(2063, 2562)
(896, 595)
(4345, 905)
(577, 1001)
(4257, 630)
(3679, 915)
(1825, 2541)
(4013, 1200)
(4350, 448)
(2174, 2074)
(1018, 772)
(4390, 959)
(2033, 2244)
(4353, 1046)
(2281, 2378)
(865, 1042)
(710, 656)
(3705, 501)
(3808, 1147)
(1964, 2335)
(3709, 395)
(620, 911)
(2048, 2524)
(3666, 1016)
(2249, 2382)
(875, 1187)
(3997, 491)
(4223, 1161)
(1891, 2669)
(883, 539)
(2047, 1944)
(4048, 350)
(4295, 657)
(843, 426)
(3919, 1082)
(3839, 853)
(3652, 543)
(916, 1065)
(2172, 2325)
(4490, 810)
(941, 710)
(2554, 2545)
(1962, 2261)
(4402, 920)
(963, 963)
(2683, 2382)
(761, 591)
(3740, 554)
(442, 715)
(4318, 425)
(4143, 1160)
(1000, 593)
(1877, 2180)
(1008, 461)
(2649, 2007)
(529, 707)
(4200, 1040)
(3672, 482)
(3580, 837)
(2522, 2287)
(2637, 2417)
(670, 893)
(965, 1138)
(4121, 784)
(1853, 2390)
(862, 1074)
(4230, 930)
(854, 481)
(961, 459)
(3935, 920)
(844, 1046)
(4435, 1023)
(4135, 866)
(883, 411)
(2084, 1952)
(496, 964)
(830, 642)
(2561, 2204)
(2162, 1975)
(3622, 598)
(3762, 989)
(4340, 1101)
(2069, 2328)
(1174, 707)
(4193, 679)
(2787, 2422)
(4027, 435)
(1113, 743)
(2738, 2755)
(3663, 573)
(2380, 2824)
(571, 864)
(3745, 538)
(989, 627)
(2793, 2436)
(851, 798)
(744, 1118)
(585, 871)
(4247, 559)
(3819, 1151)
(4097, 434)
(948, 1148)
(3997, 959)
(2181, 2786)
(3728, 393)
(893, 984)
(3949, 499)
(1110, 1043)
(2364, 2221)
(701, 1049)
(2511, 2422)
(982, 884)
(4021, 436)
(3598, 804)
(2638, 2422)
(738, 1025)
(414, 857)
(1115, 1038)
(2764, 2554)
(3875, 506)
(3816, 1243)
(513, 880)
(4338, 547)
(3818, 1005)
(2681, 2064)
(4221, 825)
(755, 1063)
(3923, 449)
(4267, 477)
(966, 752)
(2273, 2258)
(2139, 2108)
(2230, 2844)
(2392, 2817)
(453, 794)
(732, 1039)
(1087, 737)
(704, 957)
(800, 633)
(2126, 1938)
(680, 429)
(4020, 1215)
(540, 847)
(2221, 1871)
(3585, 581)
(2793, 2114)
(2481, 2915)
(2990, 2309)
(2622, 2126)
(3661, 1114)
(2283, 2243)
(2377, 1992)
(3877, 1103)
(4263, 601)
(3602, 652)
(3881, 1195)
(2228, 2759)
(702, 832)
(2199, 2421)
(758, 856)
(508, 694)
(4079, 999)
(2389, 2211)
(2441, 2152)
(2607, 2948)
(3738, 437)
(507, 726)
(2172, 2919)
(962, 658)
(2411, 1994)
(2905, 2612)
(3716, 488)
(4196, 1096)
(1903, 2503)
(2527, 2256)
(3882, 1077)
(2489, 1954)
(770, 538)
(4453, 919)
(572, 578)
(2527, 2503)
(486, 947)
(3937, 968)
(2258, 2375)
(3967, 514)
(2338, 2032)
(1031, 738)
(2373, 2954)
(2335, 2931)
(3795, 824)
(958, 977)
(2819, 2464)
(3866, 898)
(2559, 2704)
(2804, 2216)
(3986, 1218)
(4206, 785)
(965, 616)
(1093, 1028)
(2236, 2884)
(4265, 569)
(2851, 2074)
(2171, 2903)
(960, 759)
(2591, 2181)
(3692, 872)
(478, 936)
(2482, 1922)
(2535, 2730)
(4420, 587)
(698, 1112)
(3522, 887)
(2309, 2465)
(3984, 1132)
(3784, 730)
(893, 479)
(1139, 859)
(792, 888)
(1852, 2239)
(1004, 580)
(2709, 2854)
(3737, 427)
(834, 842)
(1115, 1044)
(3734, 827)
(3859, 809)
(4454, 870)
(862, 930)
(1132, 799)
(1119, 582)
(3976, 816)
(3927, 809)
(2686, 2129)
(2627, 2918)
(4204, 504)
(2457, 2953)
(4198, 401)
(2927, 2667)
(1843, 2434)
(3971, 1143)
(3850, 548)
(495, 667)
(2421, 2869)
(4142, 417)
(2267, 2406)
(2040, 2282)
(616, 859)
(4412, 620)
(2787, 2584)
(3648, 663)
(1837, 2429)
(2045, 2115)
(4097, 903)
(741, 837)
(2032, 2360)
(836, 415)
(4315, 448)
(2193, 2322)
(585, 516)
(4032, 944)
(2008, 2361)
(4462, 857)
(2046, 2310)
(2636, 2448)
(2422, 1820)
(2369, 2600)
(2164, 2876)
(3938, 713)
(3888, 359)
(510, 663)
(1838, 2306)
(754, 559)
(454, 973)
(626, 986)
(1032, 913)
(4137, 592)
(2012, 2486)
(2444, 2937)
(1034, 911)
(4246, 587)
(2617, 2159)
(878, 794)
(666, 1076)
(943, 435)
(4177, 771)
(512, 1044)
(3889, 1093)
(726, 643)
(2307, 2613)
(2281, 2061)
(596, 509)
(717, 1019)
(2278, 2568)
(2161, 2701)
(3998, 1264)
(2698, 2858)
(4182, 566)
(4104, 582)
(2451, 2268)
(837, 898)
(4070, 545)
(4256, 674)
(2407, 2450)
(2639, 2688)
(1880, 2167)
(536, 963)
(2236, 2408)
(1991, 2271)
(2342, 2356)
(2690, 2019)
(2620, 2278)
(4180, 438)
(1979, 2564)
(4327, 1074)
(2362, 2867)
(4155, 639)
(1852, 2366)
(4299, 828)
(3716, 913)
(2436, 1897)
(1129, 594)
(1898, 2654)
(2679, 2037)
(2646, 1874)
(2203, 2770)
(3801, 744)
(2090, 2881)
(609, 666)
(2042, 2555)
(4170, 355)
(1052, 882)
(4258, 458)
(3646, 840)
(4053, 313)
(3696, 829)
(4097, 419)
(2941, 2172)
(1097, 599)
(2712, 2306)
(2897, 2310)
(2557, 2964)
(855, 652)
(2312, 2974)
(4245, 773)
(2963, 2214)
(2037, 2326)
(3716, 536)
(1942, 2314)
(2458, 2398)
(3865, 398)
(2029, 2425)
(2759, 1996)
(2354, 2801)
(2871, 2456)
(3776, 1107)
(2338, 2061)
(3807, 676)
(1073, 781)
(2958, 2594)
(2327, 2324)
(1159, 728)
(3643, 1075)
(2325, 2576)
(2136, 2671)
(2835, 2673)
(1923, 2181)
(4338, 713)
(2613, 2166)
(3752, 419)
(745, 418)
(3719, 1051)
(3723, 890)
(2495, 2642)
(889, 629)
(2802, 2406)
(3648, 798)
(2550, 2526)
(820, 757)
(2294, 2439)
(867, 1116)
(2240, 2119)
(2576, 1952)
(4230, 970)
(2091, 2370)
(4172, 736)
(2410, 2136)
(506, 794)
(2475, 1910)
(954, 584)
(2452, 2104)
(2466, 2869)
(2895, 2223)
(3771, 597)
(3831, 1118)
(4182, 1103)
(2178, 2045)
(4260, 381)
(2213, 2398)
(1905, 2452)
(2107, 2902)
(1134, 962)
(2922, 2176)
(2869, 2372)
(2365, 2674)
(2555, 2399)
(4028, 947)
(2435, 2172)
(3857, 618)
(2171, 2497)
(2612, 2450)
